time_stamp,acc_x,acc_y,acc_z
1.385,-15808.0,-4096.0,2368.0
1.3875,-15808.0,-4032.0,2304.0
1.39,-15872.0,-4096.0,2432.0
1.3925,-15808.0,-4032.0,2368.0
1.395,-15808.0,-4032.0,2304.0
1.3975,-15872.0,-4096.0,2304.0
1.4,-15872.0,-4032.0,2368.0
1.4025,-15872.0,-4032.0,2432.0
1.405,-15872.0,-4096.0,2368.0
1.4075,-15872.0,-4096.0,2368.0
1.41,-15808.0,-4032.0,2368.0
1.4125,-15872.0,-4096.0,2304.0
1.415,-15872.0,-4096.0,2368.0
1.4175,-15808.0,-4096.0,2368.0
1.42,-15872.0,-4096.0,2304.0
1.4225,-15872.0,-4160.0,2304.0
1.425,-15872.0,-4160.0,2304.0
1.4275,-15808.0,-4096.0,2304.0
1.43,-15872.0,-4096.0,2432.0
1.4325,-15872.0,-4160.0,2432.0
1.435,-15808.0,-4096.0,2432.0
1.4375,-15808.0,-4096.0,2432.0
1.44,-15808.0,-4096.0,2432.0
1.4425,-15808.0,-4096.0,2432.0
1.445,-15808.0,-3968.0,2368.0
1.4475,-15744.0,-4032.0,2432.0
1.45,-15744.0,-4032.0,2496.0
1.4525,-15744.0,-4032.0,2496.0
1.455,-15808.0,-4032.0,2432.0
1.4575,-15744.0,-4096.0,2432.0
1.46,-15744.0,-4096.0,2432.0
1.4625,-15808.0,-4096.0,2368.0
1.465,-15808.0,-4096.0,2368.0
1.4675,-15808.0,-4096.0,2368.0
1.47,-15808.0,-4096.0,2368.0
1.4725,-15808.0,-4032.0,2304.0
1.475,-15872.0,-4032.0,2368.0
1.4775,-15872.0,-3968.0,2432.0
1.48,-15872.0,-4032.0,2496.0
1.4825,-15872.0,-4032.0,2432.0
1.485,-15808.0,-4032.0,2432.0
1.4875,-15808.0,-4096.0,2432.0
1.49,-15872.0,-4096.0,2368.0
1.4925,-15808.0,-4096.0,2368.0
1.495,-15808.0,-4032.0,2432.0
1.4975,-15872.0,-4032.0,2432.0
1.5,-15872.0,-4096.0,2368.0
1.5025,-15872.0,-4032.0,2496.0
1.505,-15872.0,-3968.0,2496.0
1.5075,-15936.0,-3968.0,2496.0
1.51,-15936.0,-4032.0,2496.0
1.5125,-15872.0,-4032.0,2496.0
1.515,-15872.0,-4032.0,2496.0
1.5175,-15936.0,-4032.0,2432.0
1.52,-15936.0,-4096.0,2432.0
1.5225,-16000.0,-4096.0,2496.0
1.525,-15936.0,-4032.0,2496.0
1.5275,-15936.0,-4096.0,2496.0
1.53,-16000.0,-4096.0,2496.0
1.5325,-16000.0,-4032.0,2432.0
1.535,-15936.0,-4096.0,2432.0
1.5375,-16000.0,-4032.0,2432.0
1.54,-16000.0,-4032.0,2432.0
1.5425,-15936.0,-4032.0,2368.0
1.545,-15936.0,-4032.0,2496.0
1.5475,-15872.0,-4032.0,2368.0
1.55,-15872.0,-4032.0,2432.0
1.5525,-15936.0,-4032.0,2432.0
1.555,-15936.0,-4096.0,2432.0
1.5575,-15936.0,-4096.0,2432.0
1.56,-15936.0,-4096.0,2432.0
1.5625,-15936.0,-4096.0,2496.0
1.565,-15936.0,-4096.0,2496.0
1.5675,-15936.0,-4096.0,2496.0
1.57,-15936.0,-4032.0,2496.0
1.5725,-15872.0,-4032.0,2560.0
1.575,-15936.0,-3968.0,2560.0
1.5775,-15936.0,-3968.0,2560.0
1.58,-15936.0,-3968.0,2560.0
1.5825,-15872.0,-3904.0,2624.0
1.585,-15936.0,-3968.0,2496.0
1.5875,-15872.0,-3968.0,2560.0
1.59,-15872.0,-3968.0,2624.0
1.5925,-15872.0,-3968.0,2496.0
1.595,-15872.0,-3968.0,2496.0
1.5975,-15872.0,-4032.0,2496.0
1.6,-15872.0,-4032.0,2304.0
1.6025,-15872.0,-4032.0,2432.0
1.605,-15936.0,-4032.0,2496.0
1.6075,-15936.0,-4032.0,2496.0
1.61,-15936.0,-4032.0,2432.0
1.6125,-15872.0,-3968.0,2432.0
